securities

tradedate;secid;correction;crtyield;crtprice
18.01.2024;SU26238RMFS4;-0,2522;12,03;66,0674
18.01.2024;SU26240RMFS0;0,0004;12,06;69,3656
18.01.2024;SU26241RMFS8;0,1001;11,98;88,3823
18.01.2024;SU26242RMFS6;0,0005;11,87;89,6895
18.01.2024;SU26243RMFS4;0,0009;12,13;86,3915
18.01.2024;SU26244RMFS2;0,1172;12,05;97,3577
19.01.2024;SU26207RMFS9;-0,5642;11,71;91,6698
19.01.2024;SU26212RMFS9;-0,2340;11,75;86,1373
19.01.2024;SU26218RMFS6;0,2548;11,93;84,5779
19.01.2024;SU26219RMFS4;-0,4964;11,93;91,2276
19.01.2024;SU26221RMFS0;0,1816;11,85;78,7035
19.01.2024;SU26222RMFS8;-0,6171;12,56;96,3682
19.01.2024;SU26224RMFS4;0,0199;11,80;82,0395
19.01.2024;SU26225RMFS1;0,2217;11,91;74,3720
19.01.2024;SU26226RMFS9;-0,6431;11,76;91,8362
19.01.2024;SU26227RMFS7;0,2237;13,53;97,3100
19.01.2024;SU26228RMFS5;0,1013;11,82;83,2074
19.01.2024;SU26229RMFS3;0,1830;12,97;91,3742
19.01.2024;SU26230RMFS1;0,1397;12,00;72,1156
19.01.2024;SU26232RMFS7;-0,3156;11,73;83,8540
19.01.2024;SU26233RMFS5;0,2401;11,96;65,5067
19.01.2024;SU26234RMFS3;0,8072;13,71;88,5404
19.01.2024;SU26235RMFS0;0,2003;11,86;73,1418
19.01.2024;SU26236RMFS8;-0,0767;11,83;80,5694
19.01.2024;SU26237RMFS6;0,0019;11,80;81,7427
19.01.2024;SU26238RMFS4;0,0491;11,99;66,3834
19.01.2024;SU26240RMFS0;0,2787;12,04;69,5627
19.01.2024;SU26241RMFS8;0,2717;11,95;88,5516
19.01.2024;SU26242RMFS6;0,0838;11,86;89,7037
19.01.2024;SU26243RMFS4;0,2954;12,12;86,5716
19.01.2024;SU26244RMFS2;0,3446;12,05;97,4166
22.01.2024;SU26207RMFS9;-0,5679;11,75;91,6390
22.01.2024;SU26212RMFS9;-0,2718;11,74;86,2098
22.01.2024;SU26218RMFS6;0,2648;11,97;84,4663
22.01.2024;SU26219RMFS4;-0,6603;11,82;91,4752
22.01.2024;SU26221RMFS0;0,2219;11,92;78,4593
22.01.2024;SU26222RMFS8;-0,5960;12,56;96,4425
22.01.2024;SU26224RMFS4;0,0428;11,85;81,9405
22.01.2024;SU26225RMFS1;0,1944;11,91;74,4102
22.01.2024;SU26226RMFS9;-0,5656;11,89;91,6460
22.01.2024;SU26227RMFS7;0,2609;13,49;97,4067
22.01.2024;SU26228RMFS5;0,0727;11,82;83,2485
22.01.2024;SU26229RMFS3;0,2295;13,08;91,2953
22.01.2024;SU26230RMFS1;0,1216;11,99;72,2058
22.01.2024;SU26232RMFS7;-0,3059;11,77;83,8111
22.01.2024;SU26233RMFS5;0,2277;11,97;65,5049
22.01.2024;SU26234RMFS3;0,7813;13,74;88,5804
22.01.2024;SU26235RMFS0;0,1307;11,82;73,2794
22.01.2024;SU26236RMFS8;-0,1628;11,77;80,7656
22.01.2024;SU26237RMFS6;0,0000;11,83;81,7219
22.01.2024;SU26238RMFS4;0,0166;11,96;66,5613
22.01.2024;SU26240RMFS0;0,2807;12,06;69,5180
22.01.2024;SU26241RMFS8;0,2816;11,99;88,4211
22.01.2024;SU26242RMFS6;0,0760;11,88;89,6837
22.01.2024;SU26243RMFS4;0,2829;12,12;86,6198
22.01.2024;SU26244RMFS2;0,3364;12,07;97,3644
23.01.2024;SU26207RMFS9;-0,5531;11,77;91,6059
23.01.2024;SU26212RMFS9;-0,2547;11,75;89,7124
23.01.2024;SU26218RMFS6;0,2612;11,96;84,5091
23.01.2024;SU26219RMFS4;-0,7043;11,79;91,5353
23.01.2024;SU26221RMFS0;0,2613;11,95;78,3421
23.01.2024;SU26222RMFS8;-0,5799;12,60;96,4321
23.01.2024;SU26224RMFS4;0,0000;11,80;82,0951
23.01.2024;SU26225RMFS1;0,2561;11,96;74,2061
23.01.2024;SU26226RMFS9;-0,7081;11,76;91,8898
23.01.2024;SU26227RMFS7;0,2586;13,49;97,4208
23.01.2024;SU26228RMFS5;0,0781;11,82;83,2563
23.01.2024;SU26229RMFS3;0,2360;13,12;91,2534
23.01.2024;SU26230RMFS1;0,1388;11,99;72,2112
23.01.2024;SU26232RMFS7;-0,3703;11,70;83,9823
23.01.2024;SU26233RMFS5;0,2720;12,00;65,3893
23.01.2024;SU26234RMFS3;0,7928;13,79;88,5451
23.01.2024;SU26235RMFS0;0,2068;11,89;73,0534
23.01.2024;SU26236RMFS8;-0,1244;11,80;80,7036
23.01.2024;SU26237RMFS6;-0,0033;11,81;81,7627
23.01.2024;SU26238RMFS4;0,0338;11,96;66,5670
23.01.2024;SU26240RMFS0;0,2962;12,06;69,5225
23.01.2024;SU26241RMFS8;0,2899;11,99;88,4226
23.01.2024;SU26242RMFS6;0,0717;11,87;89,7235
23.01.2024;SU26243RMFS4;0,2989;12,12;86,6223
23.01.2024;SU26244RMFS2;0,3669;12,09;97,2668
24.01.2024;SU26207RMFS9;-0,5564;11,69;91,7905
24.01.2024;SU26212RMFS9;-0,1619;11,76;86,2034
24.01.2024;SU26218RMFS6;0,3010;11,98;84,4458
24.01.2024;SU26219RMFS4;-0,6350;11,79;91,5570
24.01.2024;SU26221RMFS0;0,2219;11,93;78,4181
24.01.2024;SU26222RMFS8;-0,5822;12,70;96,3821
24.01.2024;SU26224RMFS4;0,0589;11,79;82,1555
24.01.2024;SU26225RMFS1;0,1773;11,93;74,3129
24.01.2024;SU26226RMFS9;-0,6076;11,79;91,8561
24.01.2024;SU26227RMFS7;0,1591;13,53;97,4140
24.01.2024;SU26228RMFS5;0,1407;11,83;83,2476
24.01.2024;SU26229RMFS3;0,3246;13,18;91,1939
24.01.2024;SU26230RMFS1;0,0008;11,99;72,1425
24.01.2024;SU26232RMFS7;-0,2670;11,72;83,9669
24.01.2024;SU26233RMFS5;0,1503;11,96;65,5189
24.01.2024;SU26234RMFS3;0,8021;13,80;88,5533
24.01.2024;SU26235RMFS0;0,0768;11,73;73,6092
24.01.2024;SU26236RMFS8;-0,0323;11,81;80,7109
24.01.2024;SU26237RMFS6;0,0245;11,77;81,9208
24.01.2024;SU26238RMFS4;-0,1107;11,98;66,3951
24.01.2024;SU26240RMFS0;0,1868;12,05;69,5238
24.01.2024;SU26241RMFS8;0,2627;11,97;88,5074
24.01.2024;SU26242RMFS6;0,0965;11,83;89,8790
24.01.2024;SU26243RMFS4;0,1730;12,11;86,6108
24.01.2024;SU26244RMFS2;0,3126;12,07;97,3480
25.01.2024;SU26207RMFS9;-0,5664;11,69;91,7949
25.01.2024;SU26212RMFS9;-0,1680;11,75;86,2348
25.01.2024;SU26218RMFS6;0,3445;11,99;84,4234
25.01.2024;SU26219RMFS4;-0,7219;11,72;91,6857
25.01.2024;SU26221RMFS0;0,2603;11,92;78,4820
25.01.2024;SU26222RMFS8;-0,5945;12,64;96,4308
25.01.2024;SU26224RMFS4;0,0630;11,78;82,1960
25.01.2024;SU26225RMFS1;0,2062;11,90;74,4645
25.01.2024;SU26226RMFS9;-0,6235;11,79;91,8602
25.01.2024;SU26227RMFS7;0,1878;13,49;97,4447
25.01.2024;SU26228RMFS5;0,1414;11,81;83,3255
25.01.2024;SU26229RMFS3;0,2263;13,10;91,3024
25.01.2024;SU26230RMFS1;0,0680;11,97;72,2802
25.01.2024;SU26232RMFS7;-0,2761;11,71;83,9998
25.01.2024;SU26233RMFS5;0,2108;11,95;65,5922
25.01.2024;SU26234RMFS3;0,8052;13,81;88,5606
25.01.2024;SU26235RMFS0;0,2270;11,85;73,2230
25.01.2024;SU26236RMFS8;-0,0175;11,82;80,7075
25.01.2024;SU26237RMFS6;0,0373;11,77;81,9315
25.01.2024;SU26238RMFS4;-0,0073;11,99;66,3937
25.01.2024;SU26240RMFS0;0,2229;12,01;69,7308
25.01.2024;SU26241RMFS8;0,3062;11,97;88,5277
25.01.2024;SU26242RMFS6;0,1519;11,87;89,7590
25.01.2024;SU26243RMFS4;0,2532;12,11;86,6543
25.01.2024;SU26244RMFS2;0,3456;12,05;97,4718
26.01.2024;SU26207RMFS9;-0,5986;11,70;91,6068
26.01.2024;SU26212RMFS9;-0,2062;11,75;86,1433
26.01.2024;SU26218RMFS6;0,2778;11,92;84,7572
26.01.2024;SU26219RMFS4;-0,7429;11,74;91,4744
26.01.2024;SU26221RMFS0;0,2683;11,91;78,6033
26.01.2024;SU26222RMFS8;-0,6285;12,57;96,4127
26.01.2024;SU26224RMFS4;0,0498;11,79;82,1438
26.01.2024;SU26225RMFS1;0,2338;11,90;74,5406
26.01.2024;SU26226RMFS9;-0,6948;11,76;91,7426
26.01.2024;SU26227RMFS7;0,2276;13,47;97,4368
26.01.2024;SU26228RMFS5;0,0893;11,77;83,4477
26.01.2024;SU26229RMFS3;0,2310;13,13;91,2633
26.01.2024;SU26230RMFS1;0,0660;11,92;72,5373
26.01.2024;SU26232RMFS7;-0,3266;11,70;83,9158
26.01.2024;SU26233RMFS5;0,2283;11,93;65,7542
26.01.2024;SU26234RMFS3;0,8220;13,84;88,6070
26.01.2024;SU26235RMFS0;0,2167;11,84;73,3046
26.01.2024;SU26236RMFS8;-0,0306;11,84;80,6085
26.01.2024;SU26237RMFS6;0,0000;11,76;81,9276
26.01.2024;SU26238RMFS4;0,0138;11,96;66,5309
26.01.2024;SU26240RMFS0;0,2541;12,00;69,8718
26.01.2024;SU26241RMFS8;0,2594;11,91;88,8919
26.01.2024;SU26242RMFS6;0,1017;11,84;89,8366
26.01.2024;SU26243RMFS4;0,3061;12,12;86,7383
26.01.2024;SU26244RMFS2;0,3673;12,05;97,6055
29.01.2024;SU26207RMFS9;-0,5724;11,88;91,3959
29.01.2024;SU26212RMFS9;-0,2673;11,86;85,9376
29.01.2024;SU26218RMFS6;0,1897;11,95;84,5354
29.01.2024;SU26219RMFS4;-0,5999;12,02;91,1460
29.01.2024;SU26221RMFS0;0,1941;11,94;78,3725
29.01.2024;SU26222RMFS8;-0,6059;12,70;96,4448
29.01.2024;SU26224RMFS4;-0,0221;11,87;81,8962
29.01.2024;SU26225RMFS1;0,1567;11,92;74,3573
29.01.2024;SU26226RMFS9;-0,5846;12,01;91,4499
29.01.2024;SU26227RMFS7;0,2452;13,63;97,4444
29.01.2024;SU26228RMFS5;0,0230;11,84;83,1865
29.01.2024;SU26229RMFS3;0,2057;13,20;91,2075
29.01.2024;SU26230RMFS1;0,0066;11,95;72,3475
29.01.2024;SU26232RMFS7;-0,3575;11,84;83,6906
29.01.2024;SU26233RMFS5;0,1671;11,96;65,5413
29.01.2024;SU26234RMFS3;0,7774;13,88;88,5557
29.01.2024;SU26235RMFS0;0,0946;11,84;73,2319
29.01.2024;SU26236RMFS8;-0,1802;11,86;80,5763
29.01.2024;SU26237RMFS6;0,0000;11,91;81,4939
29.01.2024;SU26238RMFS4;-0,0595;11,98;66,4205
29.01.2024;SU26240RMFS0;0,2033;12,04;69,5878
29.01.2024;SU26241RMFS8;0,2008;11,96;88,5257
29.01.2024;SU26242RMFS6;-0,0351;11,85;89,7748
29.01.2024;SU26243RMFS4;0,2429;12,15;86,4135
29.01.2024;SU26244RMFS2;0,2952;12,08;97,2762
30.01.2024;SU26207RMFS9;-0,5533;11,91;90,5905
30.01.2024;SU26212RMFS9;-0,2232;11,89;85,5123
30.01.2024;SU26218RMFS6;0,2018;11,95;85,0803
30.01.2024;SU26219RMFS4;-0,7371;11,91;90,4538
30.01.2024;SU26221RMFS0;0,1916;11,93;78,9583
30.01.2024;SU26222RMFS8;-0,5777;12,81;96,1786
30.01.2024;SU26224RMFS4;0,0067;11,88;81,8982
30.01.2024;SU26225RMFS1;0,1906;11,95;74,7880
30.01.2024;SU26226RMFS9;-0,6491;11,97;90,7273
30.01.2024;SU26227RMFS7;0,1437;13,59;97,5042
30.01.2024;SU26228RMFS5;0,0393;11,84;83,2935
30.01.2024;SU26229RMFS3;0,0487;13,11;91,3663
30.01.2024;SU26230RMFS1;0,0071;11,96;72,3357
30.01.2024;SU26232RMFS7;-0,2773;11,91;83,1268
30.01.2024;SU26233RMFS5;0,1574;11,95;69,0674
30.01.2024;SU26234RMFS3;0,7573;13,94;89,0292
30.01.2024;SU26235RMFS0;0,1490;11,88;73,4598
30.01.2024;SU26236RMFS8;-0,0518;11,97;80,2358
30.01.2024;SU26237RMFS6;0,0000;11,89;81,5614
30.01.2024;SU26238RMFS4;-0,0508;12,00;66,1703
30.01.2024;SU26240RMFS0;0,2213;12,06;70,1634
30.01.2024;SU26241RMFS8;0,2493;12,00;89,0996
30.01.2024;SU26242RMFS6;0,0000;11,87;89,7322
30.01.2024;SU26243RMFS4;0,2882;12,20;87,1934
30.01.2024;SU26244RMFS2;0,3000;12,08;98,2987
31.01.2024;SU26207RMFS9;-0,5742;11,82;91,5456
31.01.2024;SU26212RMFS9;-0,1541;11,90;85,8790
31.01.2024;SU26218RMFS6;0,1986;11,91;84,7269
31.01.2024;SU26219RMFS4;-0,7336;11,84;91,4931
31.01.2024;SU26221RMFS0;0,1925;11,90;78,5696
31.01.2024;SU26222RMFS8;-0,6064;12,73;96,4533
31.01.2024;SU26224RMFS4;0,0000;11,83;82,0680
31.01.2024;SU26225RMFS1;0,2173;11,95;74,2664
31.01.2024;SU26226RMFS9;-0,7264;11,82;91,8227
31.01.2024;SU26227RMFS7;0,1312;13,53;97,5085
31.01.2024;SU26228RMFS5;0,0824;11,84;83,2279
31.01.2024;SU26229RMFS3;0,1846;13,17;91,2715
31.01.2024;SU26230RMFS1;0,0283;11,97;72,2784
31.01.2024;SU26232RMFS7;-0,2156;11,91;83,5751
31.01.2024;SU26233RMFS5;0,2190;11,99;65,4500
31.01.2024;SU26234RMFS3;0,8079;13,92;88,5541
31.01.2024;SU26235RMFS0;0,1366;11,83;73,3086
31.01.2024;SU26236RMFS8;-0,0001;11,97;80,3569
31.01.2024;SU26237RMFS6;0,0165;11,86;81,6739
31.01.2024;SU26238RMFS4;-0,0672;11,98;66,4286
31.01.2024;SU26240RMFS0;0,2302;12,05;69,5700
31.01.2024;SU26241RMFS8;0,2724;11,99;88,4334
31.01.2024;SU26242RMFS6;0,0693;11,89;89,6848
31.01.2024;SU26243RMFS4;0,2940;12,19;86,2249
31.01.2024;SU26244RMFS2;0,3396;12,09;97,2598
01.02.2024;SU26207RMFS9;-0,6254;11,89;91,3850
01.02.2024;SU26212RMFS9;-0,3019;11,92;85,7923
01.02.2024;SU26218RMFS6;0,1527;12,00;84,3283
01.02.2024;SU26219RMFS4;-0,7642;11,90;91,3753
01.02.2024;SU26221RMFS0;0,1478;11,96;78,2818
01.02.2024;SU26222RMFS8;-0,6548;12,66;96,5066
01.02.2024;SU26224RMFS4;-0,1073;11,89;81,8290
01.02.2024;SU26225RMFS1;0,1466;11,96;74,1879
01.02.2024;SU26226RMFS9;-0,7418;11,90;91,6639
01.02.2024;SU26227RMFS7;0,2609;13,66;97,4698
01.02.2024;SU26228RMFS5;0,0000;11,92;82,9129
01.02.2024;SU26229RMFS3;0,2092;13,21;91,2314
01.02.2024;SU26230RMFS1;0,0314;11,98;72,2266
01.02.2024;SU26232RMFS7;-0,3563;11,93;83,5001
01.02.2024;SU26233RMFS5;0,1647;11,99;65,4267
01.02.2024;SU26234RMFS3;0,8366;13,94;88,5541
01.02.2024;SU26235RMFS0;0,1008;11,94;72,8931
01.02.2024;SU26236RMFS8;-0,1610;11,98;80,2849
01.02.2024;SU26237RMFS6;-0,0391;11,98;81,2965
01.02.2024;SU26238RMFS4;-0,0215;12,01;66,2984
01.02.2024;SU26240RMFS0;0,2109;12,07;69,4656
01.02.2024;SU26241RMFS8;0,1888;12,02;88,2511
01.02.2024;SU26242RMFS6;-0,0284;11,96;89,4047
01.02.2024;SU26243RMFS4;0,2895;12,21;86,1044
01.02.2024;SU26244RMFS2;0,2789;12,12;97,0617
02.02.2024;SU26207RMFS9;-0,5729;11,97;91,0653
02.02.2024;SU26212RMFS9;-0,2164;12,01;85,5002
02.02.2024;SU26218RMFS6;0,1526;12,01;84,2951
02.02.2024;SU26219RMFS4;-0,7359;11,97;91,0752
02.02.2024;SU26221RMFS0;0,1972;12,03;78,0258
02.02.2024;SU26222RMFS8;-0,6042;12,77;96,3832
02.02.2024;SU26224RMFS4;-0,0466;11,95;81,6038
02.02.2024;SU26225RMFS1;0,1675;12,01;73,9947
02.02.2024;SU26226RMFS9;-0,6912;11,99;91,3297
02.02.2024;SU26227RMFS7;0,2766;13,72;97,4362
02.02.2024;SU26228RMFS5;0,0000;11,92;82,8681
02.02.2024;SU26229RMFS3;0,1895;13,26;91,1542
02.02.2024;SU26230RMFS1;0,0243;12,03;71,9255
02.02.2024;SU26232RMFS7;-0,3247;11,97;83,3102
02.02.2024;SU26233RMFS5;0,1762;12,04;65,2441
02.02.2024;SU26234RMFS3;0,8124;13,99;88,5699
02.02.2024;SU26235RMFS0;0,1044;11,95;72,8603
02.02.2024;SU26236RMFS8;-0,1115;12,03;80,1084
02.02.2024;SU26237RMFS6;-0,0281;11,99;81,2264
02.02.2024;SU26238RMFS4;-0,0181;12,08;65,8934
02.02.2024;SU26240RMFS0;0,1767;12,08;69,4365
02.02.2024;SU26241RMFS8;0,2110;12,06;88,1050
02.02.2024;SU26242RMFS6;-0,0192;11,97;89,3151
02.02.2024;SU26243RMFS4;0,2991;12,27;85,8584
02.02.2024;SU26244RMFS2;0,2929;12,16;96,9261
05.02.2024;SU26207RMFS9;-0,5595;12,00;90,9839
05.02.2024;SU26212RMFS9;-0,2441;11,99;85,5526
05.02.2024;SU26218RMFS6;0,2099;12,07;84,2397
05.02.2024;SU26219RMFS4;-0,6771;12,05;90,9105
05.02.2024;SU26221RMFS0;0,2303;12,07;78,0328
05.02.2024;SU26222RMFS8;-0,5862;12,84;96,3973
05.02.2024;SU26224RMFS4;-0,0035;11,99;81,5505
05.02.2024;SU26225RMFS1;0,2166;12,07;73,9123
05.02.2024;SU26226RMFS9;-0,7018;12,00;91,2686
05.02.2024;SU26227RMFS7;0,2544;13,76;97,5120
05.02.2024;SU26228RMFS5;0,0283;11,95;82,8639
05.02.2024;SU26229RMFS3;0,1777;13,28;91,2232
05.02.2024;SU26230RMFS1;0,0274;12,06;71,8479
05.02.2024;SU26232RMFS7;-0,2744;12,03;83,2095
05.02.2024;SU26233RMFS5;0,2104;12,09;65,1878
05.02.2024;SU26234RMFS3;0,7768;13,99;88,7173
05.02.2024;SU26235RMFS0;0,1331;11,98;72,8830
05.02.2024;SU26236RMFS8;-0,1167;12,03;80,1577
05.02.2024;SU26237RMFS6;-0,0001;12,02;81,2131
05.02.2024;SU26238RMFS4;-0,0310;12,10;65,8241
05.02.2024;SU26240RMFS0;0,2176;12,14;69,3365
05.02.2024;SU26241RMFS8;0,2352;12,09;88,1554
05.02.2024;SU26242RMFS6;0,0000;11,99;89,3212
05.02.2024;SU26243RMFS4;0,2959;12,29;85,9519
05.02.2024;SU26244RMFS2;0,3032;12,18;97,0470
06.02.2024;SU26207RMFS9;-0,5384;12,00;95,2600
06.02.2024;SU26212RMFS9;-0,1943;12,00;85,6426
06.02.2024;SU26218RMFS6;0,2297;12,08;84,0431
06.02.2024;SU26219RMFS4;-0,6702;12,05;91,1390
06.02.2024;SU26221RMFS0;0,1952;12,04;77,9661
06.02.2024;SU26222RMFS8;-0,5673;12,90;96,4336
06.02.2024;SU26224RMFS4;-0,0051;11,96;81,6666
06.02.2024;SU26225RMFS1;0,1904;12,06;73,7702
06.02.2024;SU26226RMFS9;-0,6826;12,01;91,4915
06.02.2024;SU26227RMFS7;0,0714;13,59;97,5649
06.02.2024;SU26228RMFS5;0,0622;11,96;82,8098
06.02.2024;SU26229RMFS3;0,1171;13,25;91,2237
06.02.2024;SU26230RMFS1;-0,0247;12,06;71,7897
06.02.2024;SU26232RMFS7;-0,2464;12,02;83,3530
06.02.2024;SU26233RMFS5;0,1517;12,06;65,1294
06.02.2024;SU26234RMFS3;0,7320;13,99;88,5830
06.02.2024;SU26235RMFS0;0,1672;12,00;72,7298
06.02.2024;SU26236RMFS8;-0,0656;12,04;80,1932
06.02.2024;SU26237RMFS6;0,0000;11,98;81,3308
06.02.2024;SU26238RMFS4;-0,0855;12,11;65,7666
06.02.2024;SU26240RMFS0;0,1619;12,12;69,2230
06.02.2024;SU26241RMFS8;0,2446;12,10;87,9107
06.02.2024;SU26242RMFS6;0,0000;11,96;89,4308
06.02.2024;SU26243RMFS4;0,2629;12,30;85,5752
06.02.2024;SU26244RMFS2;0,3324;12,22;96,5544
07.02.2024;SU26207RMFS9;-0,5114;12,00;91,2116
07.02.2024;SU26212RMFS9;-0,1700;12,00;85,6584
07.02.2024;SU26218RMFS6;0,2351;12,08;84,0525
07.02.2024;SU26219RMFS4;-0,6220;12,07;91,1183
07.02.2024;SU26221RMFS0;0,1622;12,02;78,0458
07.02.2024;SU26222RMFS8;-0,5358;12,99;96,3955
07.02.2024;SU26224RMFS4;0,0025;11,94;81,7265
07.02.2024;SU26225RMFS1;0,1426;12,04;73,8448
07.02.2024;SU26226RMFS9;-0,6146;12,05;91,4341
07.02.2024;SU26227RMFS7;0,0451;13,65;97,5552
07.02.2024;SU26228RMFS5;0,1004;11,98;82,7594
07.02.2024;SU26229RMFS3;0,1746;13,29;91,1890
07.02.2024;SU26230RMFS1;-0,0928;12,07;71,7073
07.02.2024;SU26232RMFS7;-0,2216;12,02;83,3716
07.02.2024;SU26233RMFS5;0,0765;12,03;65,2336
07.02.2024;SU26234RMFS3;0,7056;13,96;88,6329
07.02.2024;SU26235RMFS0;0,1371;11,96;72,8757
07.02.2024;SU26236RMFS8;-0,0513;12,03;80,2366
07.02.2024;SU26237RMFS6;0,0000;11,96;81,4125
07.02.2024;SU26238RMFS4;-0,1795;12,11;65,7232
07.02.2024;SU26240RMFS0;0,0966;12,11;69,2448
07.02.2024;SU26241RMFS8;0,2173;12,08;87,9956
07.02.2024;SU26242RMFS6;0,0310;11,97;89,4157
07.02.2024;SU26243RMFS4;0,2071;12,31;85,4897
07.02.2024;SU26244RMFS2;0,3214;12,23;96,4989
08.02.2024;SU26207RMFS9;-0,4916;12,07;91,0696
08.02.2024;SU26212RMFS9;-0,1374;12,09;85,4380
08.02.2024;SU26218RMFS6;0,1952;12,11;83,9150
08.02.2024;SU26219RMFS4;-0,6788;12,06;91,1372
08.02.2024;SU26221RMFS0;0,2081;12,14;77,5422
08.02.2024;SU26222RMFS8;-0,5154;13,10;96,3479
08.02.2024;SU26224RMFS4;0,0000;12,01;81,5369
08.02.2024;SU26225RMFS1;0,1346;12,11;73,5291
08.02.2024;SU26226RMFS9;-0,6619;12,05;91,4351
08.02.2024;SU26227RMFS7;0,0000;13,71;97,5471
08.02.2024;SU26228RMFS5;0,0543;12,00;82,6769
08.02.2024;SU26229RMFS3;0,0258;13,19;91,3182
08.02.2024;SU26230RMFS1;-0,1073;12,15;71,2938
08.02.2024;SU26232RMFS7;-0,2974;12,00;83,4143
08.02.2024;SU26233RMFS5;0,0735;12,11;64,8872
08.02.2024;SU26234RMFS3;0,7088;14,02;88,5881
08.02.2024;SU26235RMFS0;0,1678;12,06;72,5284
08.02.2024;SU26236RMFS8;-0,0805;12,06;80,1582
08.02.2024;SU26237RMFS6;0,0061;12,03;81,2091
08.02.2024;SU26238RMFS4;-0,2201;12,17;65,4085
08.02.2024;SU26240RMFS0;0,1003;12,20;68,8297
08.02.2024;SU26241RMFS8;0,2347;12,17;87,5876
08.02.2024;SU26242RMFS6;0,0001;12,00;89,2907
08.02.2024;SU26243RMFS4;0,1869;12,38;85,0856
08.02.2024;SU26244RMFS2;0,3055;12,29;96,1724
09.02.2024;SU26207RMFS9;-0,5047;12,08;90,9044
09.02.2024;SU26212RMFS9;-0,1455;12,08;85,3950
09.02.2024;SU26218RMFS6;0,2193;12,12;83,9256
09.02.2024;SU26219RMFS4;-0,6756;12,10;90,9049
09.02.2024;SU26221RMFS0;0,2155;12,14;77,5954
09.02.2024;SU26222RMFS8;-0,5242;13,18;96,2471
09.02.2024;SU26224RMFS4;0,0099;12,00;81,5320
09.02.2024;SU26225RMFS1;0,1456;12,12;73,5146
09.02.2024;SU26226RMFS9;-0,6467;12,10;91,1832
09.02.2024;SU26227RMFS7;0,0501;13,85;97,4702
09.02.2024;SU26228RMFS5;0,0613;11,99;82,7000
09.02.2024;SU26229RMFS3;0,0889;13,32;91,1319
09.02.2024;SU26230RMFS1;-0,1601;12,12;71,3101
09.02.2024;SU26232RMFS7;-0,2804;12,02;83,2823
09.02.2024;SU26233RMFS5;0,0970;12,14;64,7768
09.02.2024;SU26234RMFS3;0,6837;14,07;88,5905
09.02.2024;SU26235RMFS0;0,1849;12,06;72,5713
09.02.2024;SU26236RMFS8;-0,0827;12,05;80,1428
09.02.2024;SU26237RMFS6;0,0206;12,03;81,1903
09.02.2024;SU26238RMFS4;-0,2405;12,18;65,2069
09.02.2024;SU26240RMFS0;0,0787;12,19;68,8673
09.02.2024;SU26241RMFS8;0,1836;12,11;87,8729
09.02.2024;SU26242RMFS6;0,0421;12,03;89,1817
09.02.2024;SU26243RMFS4;0,2094;12,42;84,9297
09.02.2024;SU26244RMFS2;0,3178;12,30;96,2191
12.02.2024;SU26207RMFS9;-0,4681;12,10;91,0314
12.02.2024;SU26212RMFS9;-0,2027;12,00;85,6855
12.02.2024;SU26218RMFS6;0,1905;12,09;84,0090
12.02.2024;SU26219RMFS4;-0,6534;12,11;91,0755
12.02.2024;SU26221RMFS0;0,1692;12,11;77,6708
12.02.2024;SU26222RMFS8;-0,4893;13,30;96,2904
12.02.2024;SU26224RMFS4;0,0308;12,00;81,5901
12.02.2024;SU26225RMFS1;0,1059;12,11;73,5282
12.02.2024;SU26226RMFS9;-0,6238;12,11;91,3508
12.02.2024;SU26227RMFS7;0,0783;13,98;97,5068
12.02.2024;SU26228RMFS5;0,0562;11,97;82,8053
12.02.2024;SU26229RMFS3;0,1072;13,35;91,1605
12.02.2024;SU26230RMFS1;-0,2204;12,13;71,3447
12.02.2024;SU26232RMFS7;-0,2582;12,02;83,4117
12.02.2024;SU26233RMFS5;0,0223;12,11;64,8770
12.02.2024;SU26234RMFS3;0,6240;14,04;88,6350
12.02.2024;SU26235RMFS0;0,2008;12,07;72,5289
12.02.2024;SU26236RMFS8;-0,0789;12,03;80,2758
12.02.2024;SU26237RMFS6;0,0030;11,99;81,3598
12.02.2024;SU26238RMFS4;-0,3326;12,17;65,3561
12.02.2024;SU26240RMFS0;0,0004;12,16;68,9597
12.02.2024;SU26241RMFS8;0,1526;12,09;87,9276
12.02.2024;SU26242RMFS6;0,0414;12,01;89,2973
12.02.2024;SU26243RMFS4;0,1390;12,41;84,8899
12.02.2024;SU26244RMFS2;0,2844;12,29;96,1605
13.02.2024;SU26207RMFS9;-0,4998;12,11;90,9150
13.02.2024;SU26212RMFS9;-0,1600;12,08;85,4579
13.02.2024;SU26218RMFS6;0,2076;12,11;84,0166
13.02.2024;SU26219RMFS4;-0,6448;12,16;90,8795
13.02.2024;SU26221RMFS0;0,1805;12,11;77,7518
13.02.2024;SU26222RMFS8;-0,5321;13,19;96,3369
13.02.2024;SU26224RMFS4;0,0000;11,99;81,6052
13.02.2024;SU26225RMFS1;0,1366;12,12;73,5561
13.02.2024;SU26226RMFS9;-0,6453;12,13;91,2036
13.02.2024;SU26227RMFS7;0,1147;13,93;97,5439
13.02.2024;SU26228RMFS5;0,0494;11,98;82,7906
13.02.2024;SU26229RMFS3;0,1565;13,42;91,1049
13.02.2024;SU26230RMFS1;-0,1382;12,17;71,1190
13.02.2024;SU26232RMFS7;-0,2777;12,04;83,3109
